"mz","mzmin","mzmax","rt","rtmin","rtmax","into","intb","maxo","sn","sample","isotopes","adduct","pcgroup"
459.78762455718,459.785278320312,459.79052734375,234.84006,214.107336,234.966438,383235.242175206,351969.084672261,61203.75,44,1,"","","35"
529.087411678004,529.082275390625,529.089660644531,230.475468,209.130744,230.588718,2275714.04752865,1996286.5533569,455026.0625,12,1,"","[2M+H]+ 264.032","8"
437.273457556664,437.271789550781,437.276275634766,233.305698,217.029942,244.467372,2139508.81467996,1933777.75608179,811099.125,48,1,"","[M+H]+ 436.263","39"
577.869248993207,577.86669921875,577.872497558594,230.475468,220.532286,238.714662,4637689.15738726,4197146.36903492,1695199.875,112,1,"","","8"
595.127561255594,595.123962402344,595.130920410156,232.192584,218.041182,241.366518,3837969.71196589,3190765.10494238,669474.375,19,1,"","","39"
639.404498188493,639.401306152344,639.409729003906,233.305698,211.96797,240.5349,1650780.84082036,1557905.73752271,182858.59375,11,1,"","[2M+Na]+ 308.218","39"
523.001260775719,522.996704101562,523.002380371094,226.196628,213.26484,238.340916,9590172.22480162,8866720.3842694,921079.5,29,1,"","[M+K]+ 484.034","8"
493.650729032438,493.646850585938,493.652648925781,224.483256,223.338018,259.002642,7218048.93438876,6257175.70046425,2402291.25,32,1,"","[M+H-CH3]+ 507.657","8"
599.380220573693,599.377319335938,599.381469726562,233.305698,224.483256,240.5349,7309061.3028844,6370332.13517258,2804929.5,55,1,"","","39"
599.380773759053,599.379821777344,599.381408691406,218.341302,210.267234,224.483256,8914466.44783859,8004085.40955003,858334.9375,16,1,"","","34"
605.884068851088,605.879699707031,605.88818359375,232.881702,210.416856,246.513852,3054711.47016642,2560302.94792156,297168.53125,10,1,"","[M+2Na-H]+ 560.917","39"
481.801244495676,481.798767089844,481.805328369141,236.664048,220.296666,245.232366,1007921.78249148,929013.266025664,412235.28125,35,1,"","","35"
595.378613684385,595.375366210938,595.380920410156,232.42308,211.663848,244.810866,2782435.54902315,2383603.52751597,324554.09375,12,1,"","","39"
538.011272428217,538.006591796875,538.013671875,228.003108,200.645556,265.852722,10297129.7368418,9317671.53247682,1940338.75,48,1,"","","8"
558.954662575715,558.950439453125,558.959655761719,233.606568,213.722088,233.72007,860192.779763127,773175.775299141,155345.375,12,1,"","","39"
449.959036536757,449.95703125,449.960388183594,221.10291,212.27097,232.881702,4686961.24984263,4347929.75588086,413645.25,21,1,"","","36"
449.958809451453,449.955291748047,449.960662841797,238.46841,234.723936,246.928476,1283955.81444187,1121524.20252074,1065604.125,57,1,"","","35"
517.832007181164,517.828918457031,517.834899902344,230.588718,210.416856,242.677008,4491714.60212707,3881028.4156531,387146.28125,12,1,"","","44"
621.393554487609,621.392822265625,621.394470214844,218.996796,211.363974,229.6146,9938064.02601992,8996220.55273892,821615.25,16,1,"","","36"
665.418864468268,665.411987304688,665.423583984375,238.587786,232.881702,244.467372,1881280.74847141,1557767.03402885,1065916.625,37,1,"","","49"
298.14977047831,298.148101806641,298.151794433594,236.664048,234.302568,250.4652,2655406.54239442,2500622.53977614,2070327.5,140,1,"","[M+H]+ 297.142","35"
503.814311378232,503.810668945312,503.817535400391,238.83516,222.413148,249.461832,1367095.90162281,1252075.15713879,418508.09375,37,1,"","","49"
643.405845693419,643.399963378906,643.410705566406,236.248554,233.305698,245.676612,2400155.19230207,1929768.63114805,1599089.5,65,1,"","","35"
287.017685679936,287.017181396484,287.018859863281,226.924866,223.79214,239.971398,71017381.6587001,70955259.432037,98303832,14359,1,"","[M+Na]+ 264.032","8"
161.096098492383,161.095199584961,161.096420288086,235.834806,228.928602,242.677008,500592.718125277,306537.244476564,188131.65625,22,1,"","[M+Na]+ 138.103","35"
215.14007862864,215.139053344727,215.142074584961,243.396126,235.945932,250.20558,567935.938362113,532651.505322436,291234.96875,34,1,"","","23"
464.634601143722,464.631530761719,464.6357421875,239.971398,233.72007,245.788986,1755135.60536201,1429559.96890133,1357787,26,1,"","","49"
525.827931513707,525.825744628906,525.832275390625,241.23489,233.305698,248.934714,1132542.62669991,1008839.67016948,439373.0625,27,1,"","","23"
220.133543565684,220.13249206543,220.135269165039,235.945932,230.150346,243.925122,657071.197330627,537381.332191578,304782.9375,35,1,"","[M+H-CO]+ 247.127","35"
503.314678731088,503.313018798828,503.318450927734,240.089274,233.182326,248.425968,3490145.72375262,2951043.07202975,990631.3125,20,1,"","[M+Na+NH3]+ 463.294","49"
573.365767553761,573.363891601562,573.3671875,232.881702,218.996796,241.23489,3508897.66921989,2819939.60837456,386430.59375,11,1,"","","39"
270.118406939159,270.116333007812,270.119720458984,237.352422,234.606312,252.750312,3102356.46200076,2701085.02039936,2059360.25,64,1,"","[M+Na]+ 247.127 [M+H-C2H4]+ 297.142","35"
459.287790849671,459.285308837891,459.292388916016,234.966438,214.7787,250.07658,4052387.3742311,2870770.54086706,1048196.0625,28,1,"","[3M+2Na-H]+ 138.103","35"
481.299943057602,481.297607421875,481.303619384766,237.352422,223.79214,246.21186,2367454.4274169,2024419.45546675,833687.75,37,1,"","","35"
525.327162223679,525.325561523438,525.330993652344,241.366518,233.606568,249.461832,2525345.59674445,2191538.05298419,843538.3125,28,1,"","[M+H]+ 524.317","23"
533.341729816305,533.339660644531,533.343139648438,218.341302,199.622814,238.46841,16108519.6029343,14510429.2820954,2488784.75,51,1,"","","34"
449.624667511325,449.621307373047,449.626861572266,238.587786,234.723936,248.122344,2070341.52670264,1739975.07524784,1459724.625,132,1,"","[M+Na]+ 426.63","49"
479.309848785064,479.3056640625,479.311492919922,241.23489,234.606312,247.163478,2244826.73811945,2004269.59717392,1377255.75,56,1,"","[M+H-HCOOH]+ 524.317","23"
464.300302360409,464.294891357422,464.302398681641,239.971398,233.832192,245.788986,2548293.1958323,2160157.31528177,2022975.625,74,1,"","[M+H]+ 463.294","49"
498.311302147615,498.309387207031,498.315216064453,244.342116,236.5503,257.998026,732389.540168745,524825.131686799,299470.90625,13,1,"","","23"
547.841052534088,547.8369140625,547.846435546875,243.094506,236.248554,249.848208,1152170.05408498,1016777.11812069,497156.1875,31,1,"","","23"
538.345405816924,538.340942382812,538.346374511719,246.087486,240.210522,253.276056,1367006.27144856,1115047.8214654,974048.3125,17,1,"","","23"
204.067136884745,204.065963745117,204.068603515625,244.467372,238.340916,244.810866,195219.626157065,172117.238025292,102911.9140625,16,1,"","","23"
569.854458872891,569.850830078125,569.859436035156,244.467372,235.082562,253.505682,1509673.89224458,1362316.93102632,445357.90625,28,1,"","","23"
591.866870446197,591.86328125,591.871887207031,245.788986,238.46841,255.12192,1351460.21724298,1232836.12911614,514756.71875,33,1,"","","23"
569.353538541728,569.3515625,569.357177734375,244.467372,234.723936,253.80918,3286794.3942016,2844528.72013249,822891.625,23,1,"","","23"
163.13303947036,163.132247924805,163.133728027344,225.407634,209.74449,241.484886,1719999.69189836,1493882.03227421,1649868.125,5,1,"","","8"
508.660621903511,508.65576171875,508.663330078125,226.196628,197.169954,260.08551,9513927.83978395,8501433.25906951,1869642.25,37,1,"","[M+H]+ 507.657","8"
300.12924657951,300.127990722656,300.129516601562,247.163478,245.232366,256.597536,3257874.89374407,3148187.80705417,2476167,112,1,"","[M+H+NH3]+ 282.095","37"
233.079044849413,233.078125,233.080596923828,248.122344,232.42308,260.214012,472314.200617168,254876.886614774,133960.953125,15,1,"","","37"
547.34178537474,547.33984375,547.345336914062,243.094506,233.305698,252.89394,5189198.97836611,4424250.03671001,1096668.25,21,1,"","","23"
300.087116112811,300.086853027344,300.089904785156,251.378196,249.461832,253.147308,427834.277356888,427830.822223137,426327.375,426326,1,"","","28"
391.185574724642,391.181823730469,391.186981201172,251.378196,249.848208,253.276056,383993.247783498,383903.205316702,403644.84375,733,1,"","[M+Na+CF3COOH]+ 254.209","28"
591.367874475643,591.365783691406,591.372009277344,245.788986,238.587786,254.989794,4376445.70191936,3735501.37221135,1066780.875,31,1,"","","23"
347.132172883328,347.131042480469,347.134948730469,251.677188,247.163478,253.505682,988947.12547389,985618.163378497,1012408.875,177,1,"","[M+H]+ 346.125","28"
369.114218127257,369.113616943359,369.115570068359,251.677188,247.050726,253.80918,862056.495585343,860545.657777593,791977.5625,260,1,"","[M+Na]+ 346.125","28"
292.169913728827,292.166931152344,292.170776367188,251.677188,249.201714,257.033784,1194990.72529734,1188735.86454054,935651.0625,111,1,"","","28"
582.371054583037,582.362670898438,582.372436523438,249.201714,241.484886,255.766794,1544556.39013941,1168434.64711681,808098.125,33,1,"","","74"
458.957084756162,458.954254150391,458.960021972656,252.10569,245.788986,260.847006,563541.753851653,488113.321367711,249226.03125,15,1,"","","28"
473.632340383076,473.628845214844,473.636505126953,240.210522,206.420886,240.5349,2179574.38843165,1885865.69304051,245749.203125,12,1,"","[M+H+HCOOH]+ 426.63","49"
473.632312190178,473.630004882812,473.636505126953,253.010184,249.078846,260.214012,605266.157002563,512474.844089566,349147.65625,18,1,"","","28"
203.064045505535,203.06379699707,203.065124511719,244.582368,238.83516,251.677188,2222760.66236378,2133230.56732119,755373.125,68,1,"","","23"
203.06398809538,203.063674926758,203.065139770508,233.182326,229.229226,238.83516,1862503.2376553,1796669.12090171,382773,34,1,"","","39"
346.12900827679,346.126403808594,346.130737304688,251.677188,242.97888,260.08551,5029817.41752086,4900699.54574115,4899736,161,1,"","[M+H]+ 345.122","28"
368.111002931312,368.108489990234,368.113220214844,251.677188,246.513852,260.08551,4390072.93970288,4334179.30495819,4091281.25,232,1,"","[M+Na]+ 345.122","28"
537.677216027077,537.673767089844,537.6787109375,246.087486,239.439408,252.89394,3374505.23669923,3012060.06622879,2353401,87,1,"","","23"
293.17424112803,293.173248291016,293.178619384766,251.074944,244.342116,258.513144,564165.426985083,337969.948243369,223126.40625,20,1,"","[M+K]+ 254.209","28"
158.190569250525,158.190048217773,158.190795898438,249.461832,246.928476,256.732782,331621.144411037,323208.754466845,110786.859375,52,1,"","","74"
517.832295620805,517.8271484375,517.833862304688,255.99729,244.467372,267.388332,1686254.6165678,1513944.71015732,1180910.5,80,1,"","[M+Na]+ 494.85","58"
518.083017045783,518.079223632812,518.085388183594,255.507666,251.677188,260.214012,1394645.52700754,1343165.9539514,1134078.625,108,1,"","","58"
214.144293594792,214.143264770508,214.145401000977,243.396126,230.974212,254.989794,3148806.13055724,2783040.4932885,1171434.125,159,1,"","","23"
275.073853261354,275.071960449219,275.075042724609,236.664048,234.302568,250.4652,4072617.45649682,3639792.35353085,3069356.5,84,1,"","[M+Na+CF3COOH]+ 138.103","35"
285.020861020807,285.019775390625,285.021545410156,227.309616,223.338018,250.355454,164443399.495311,164217191.602204,261053072,24513,1,"","","8"
305.084620637683,305.082885742188,305.085815429688,247.163478,245.232366,256.597536,3887403.12824443,3624318.7616294,2910238,118,1,"","[M+Na]+ 282.095","37"
328.160602455194,328.158111572266,328.162933349609,247.163478,245.232366,256.597536,3705525.73685336,3453340.7330305,2755050,113,1,"","","37"
335.095440339948,335.094787597656,335.097991943359,256.597536,254.687544,270.560556,2115515.5872501,1992080.93548369,1274303.25,100,1,"","","58"
358.171316114071,358.168640136719,358.173004150391,256.597536,254.687544,270.041568,2621947.89459895,2402715.82102687,1572890.75,90,1,"","","58"
384.296624284023,384.294494628906,384.298645019531,257.998026,255.507666,260.847006,183255.748349328,183250.622582928,53938.09375,53937,1,"","","58"
573.617277683457,573.615905761719,573.621643066406,258.772266,257.033784,264.581226,615962.010448956,615178.806103081,424768.75,214,1,"","","61"
213.142108451954,213.141967773438,213.142440795898,243.396126,231.277212,254.989794,19880660.1849384,18615260.7911417,7827032.5,258,1,"","","23"
550.852261869991,550.846862792969,550.853698730469,257.865402,245.676612,267.533208,1468926.89539089,1280812.93379404,1036917.8125,69,1,"","[M+K+NH3]+ 494.85","58"
562.358907474022,562.354125976562,562.360534667969,258.650892,251.677188,267.157584,1499318.8180789,1324834.08757596,917637.8125,32,1,"","","61"
573.115688673589,573.112243652344,573.1162109375,258.772266,252.89394,264.968976,1726618.02219778,1702044.6279814,1311230.25,122,1,"","","61"
162.079676313915,162.078414916992,162.080688476562,263.357112,263.05599,273.795036,87426.2841345996,86506.685500891,97777.3984375,181,1,"","[M+2H-CH3]2+ 337.163","5"
541.547477295887,541.545837402344,541.549133300781,264.45873,252.10569,275.489526,783528.284734757,764279.983089034,586833.75,112,1,"","[M+H-H2O]+ 558.552","5"
541.147055173169,541.143615722656,541.151489257812,264.581226,248.934714,276.607266,801548.670864636,776126.153548078,544467.25,88,1,"","","5"
559.557814427014,559.554626464844,559.560607910156,264.838848,258.513144,266.659464,223329.150519516,222947.602152141,118143.546875,113,1,"","[M+H]+ 558.552","5"
541.346795226157,541.341857910156,541.347900390625,264.581226,249.848208,275.411526,1325100.22034971,1154647.87845434,704616.9375,45,1,"","","5"
316.082150849697,316.081390380859,316.08349609375,265.324596,260.08551,271.879428,222948.613323423,220943.841997494,143505.03125,43,1,"","[M+H-C2H4]+ 343.106","55"
705.194308887176,705.189392089844,705.199829101562,265.324596,264.102732,269.59332,442571.81909358,439853.552814101,399499.0625,95,1,"","","55"
200.164993945509,200.164123535156,200.165618896484,264.33123,257.033784,271.74255,187750.297121398,172997.549549519,46977.21484375,14,1,"","","5"
388.181698500137,388.177856445312,388.182647705078,264.838848,254.037678,274.42353,1187759.00557767,1131741.87828258,680355.6875,89,1,"","[M+H]+ 387.174","5"
550.152221084655,550.1474609375,550.155883789062,264.838848,249.848208,275.411526,1254528.7586391,1160519.59248624,672346.6875,70,1,"","","5"
549.951929793397,549.94677734375,549.954406738281,264.838848,249.461832,275.411526,876832.124893328,836705.529426935,489492.9375,64,1,"","","5"
576.567410956063,576.562133789062,576.570251464844,266.523462,253.505682,275.489526,884998.237410274,819568.619594411,700005.3125,64,1,"","","55"
716.201019221245,716.195129394531,716.203002929688,266.523462,250.07658,274.796028,362969.912646185,359791.690147915,296283.875,70,1,"","","55"
727.207283111208,727.202758789062,727.211486816406,266.88996,265.324596,273.88029,299495.474037261,297160.802456363,275066.84375,78,1,"","","55"
360.150263189052,360.147796630859,360.15185546875,264.71535,263.05599,270.330186,1134441.93994567,1080581.83467268,755850.5,77,1,"","[M+Na]+ 337.163 [M+H-C2H4]+ 387.174","5"
567.962240067849,567.95703125,567.963439941406,266.083218,250.20558,275.806146,944916.183231852,895088.467442033,626760,31,1,"","","55"
567.763741755777,567.761962890625,567.769653320312,266.083218,251.677188,276.607266,1135272.97658577,1036660.71546928,732618.25,58,1,"","","55"
594.178669437447,594.171447753906,594.182922363281,267.388332,251.074944,277.813386,1138949.52832789,995575.304115686,682255.375,46,1,"","","79"
749.222013708331,749.217895507812,749.225280761719,267.388332,266.083218,272.015304,259376.022871604,257343.617352063,162859.4375,35,1,"","","79"
585.573524372721,585.571044921875,585.578186035156,267.157584,252.750312,277.069014,865024.794712169,750440.912234292,603440.625,52,1,"","","79"
606.382615661177,606.374938964844,606.38623046875,263.05599,252.245442,271.236054,1729076.10807021,1086949.7521839,937710.5,30,1,"","","5"
602.983754732539,602.978698730469,602.984924316406,267.663084,252.89394,277.408392,1099253.86631884,1003752.59926925,629155.9375,50,1,"","","79"
611.588935183061,611.586547851562,611.59130859375,268.024074,258.772266,275.23728,718882.859556416,696346.097691842,460959.09375,57,1,"","[M+H-H2O]+ 628.594","79"
550.351859117819,550.346740722656,550.354797363281,264.838848,251.979444,274.796028,1108819.76620154,984655.688390692,545519.9375,45,1,"","","5"
